language	glottocode	id_word	id_meaning	lemma	ipa	definition	morphology	annotator	pos	reference	meaning_ru	examples	meaning	noun_class	dialect
Khwarshi	khva1239	9663	14391	ХАРДАХУ́КIНУ	χ-a-r-d-a-χ-'u-k’-n-u	понуд. масд. от гл. хардахкIва́		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			понуд. масд. от гл. хардахкIва́		
Khwarshi	khva1239	9664	14392	ХАРИДА́	χ-a-r-i-d-'a	(хари́дше//хари́шше, хариди́, хариди́н, харидфй, ха́ридо) (редко) подни́аться, взбираться; карабкаться, идти куда-л. вверх; харидин багьа подни́аться вверх; уже гъонохъол харишше мальчик подни́ается вверх на дерево; см. гъарида́	(хари́дше//хари́шше, хариди́, хариди́н, харидфй, ха́ридо)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022		карабкаться, идти куда-л. вверх; харидин багьа подни́аться вверх; уже гъонохъол харишше мальчик подни́ается вверх на дерево; см. гъарида́	(хари́дше//хари́шше, хариди́, хариди́н, харидфй, ха́ридо) (редко) подни́аться, взбираться;		
Khwarshi	khva1239	9665	14393	ХАРИ́ДНУ	χ-a-r-'i-d-n-u	1. масд. от гл. харида́ 2. карабканье, взбирание		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			масд. от гл. харида́		
Khwarshi	khva1239	9665	14394	ХАРИ́ДНУ	χ-a-r-'i-d-n-u	1. масд. от гл. харида́ 2. карабканье, взбирание		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			карабканье, взбирание		
Khwarshi	khva1239	9666	14395	ХАРИДОКIА́	χ-a-r-i-d-o-k’-'a	(харидо́кIше, харидокIи́, харидокIу́н, харидокIфй, ха́ридокIо) понуд. от гл. харида́	(харидо́кIше, харидокIи́, харидокIу́н, харидокIфй, ха́ридокIо)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022			(харидо́кIше, харидокIи́, харидокIу́н, харидокIфй, ха́ридокIо) понуд. от гл. харида́		
Khwarshi	khva1239	9667	14396	ХАРИДО́КIНУ	χ-a-r-i-d-'o-k’-n-u	масд. от гл. харидокIа́		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			масд. от гл. харидокIа́		
Khwarshi	khva1239	9668	14397	ХАРИДОХКIА́	χ-a-r-i-d-o-χ-k’-'a	(харидоху́кIше, харидохкIи́, харидохкIу́н, харидохкIфй, ха́ридохкIо) понуд. II от гл. харидокIа́	(харидоху́кIше, харидохкIи́, харидохкIу́н, харидохкIфй, ха́ридохкIо)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022			(харидоху́кIше, харидохкIи́, харидохкIу́н, харидохкIфй, ха́ридохкIо) понуд. II от гл. харидокIа́	I	
Khwarshi	khva1239	9669	14398	ХАРИДОХУ́КIНУ	χ-a-r-i-d-o-χ-'u-k’-n-u	понуд. масд. от гл.  харидохкIа́		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			понуд. масд. от гл.  харидохкIа́		
Khwarshi	khva1239	9670	14399	ХАРЛЪА́	χ-a-r-ɬ-'a	(хары́лълъе, харлъи́, харлъы́н, харвлъ, ха́рлъа) приручиться; привыкать; привязаться; гъвеI дихъол харлъи собака привыкла (приручилась, привязалась) ко мне	(хары́лълъе, харлъи́, харлъы́н, харвлъ, ха́рлъа)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022		привыкать; привязаться; гъвеI дихъол харлъи собака привыкла (приручилась, привязалась) ко мне	(хары́лълъе, харлъи́, харлъы́н, харвлъ, ха́рлъа) приручиться;	,	
Khwarshi	khva1239	9671	14400	ХАРЛЪАКIВА́	χ-a-r-ɬ-a-k’-w-'a	(харлъа́кIшве, харлъакIви́, харлъакIу́н, харлъакIввй, ха́рлъакIва) приручить; привязать к себе; цирккьо боцIбогон харлъакIун в цирке даже волков приручили	(харлъа́кIшве, харлъакIви́, харлъакIу́н, харлъакIввй, ха́рлъакIва)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022		привязать к себе; цирккьо боцIбогон харлъакIун в цирке даже волков приручили	(харлъа́кIшве, харлъакIви́, харлъакIу́н, харлъакIввй, ха́рлъакIва) приручить;		
Khwarshi	khva1239	9672	14401	ХАРЛЪА́КIНУ	χ-a-r-ɬ-'a-k’-n-u	масд. от гл. харлъакIва́		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			масд. от гл. харлъакIва́		
Khwarshi	khva1239	9673	14402	ХАРЛЪАХКIВА́	χ-a-r-ɬ-a-χ-k’-w-'a	(харлъаху́кIвше, харлъахкIви́, харлъахкIу́н, харлъахкIввй, ха́рлъахкIва) понуд. от гл. харлъакIва́	(харлъаху́кIвше, харлъахкIви́, харлъахкIу́н, харлъахкIввй, ха́рлъахкIва)	Jacob Lvovski	verb	Dzhidalaev, Magomedova, Khalilov 2022			(харлъаху́кIвше, харлъахкIви́, харлъахкIу́н, харлъахкIввй, ха́рлъахкIва) понуд. от гл. харлъакIва́		
Khwarshi	khva1239	9674	14403	ХАРЛЪАХУ́КIНУ	χ-a-r-ɬ-a-χ-'u-k’-n-u	понуд.  масд. от гл. харлъахкIва́		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			понуд.  масд. от гл. харлъахкIва́		
Khwarshi	khva1239	9675	14404	ХАРУ́Б	χ-a-r-'u-b	(мн. -тIа) ручной; прирученный; харуб зен прирученный медведь; харуй ил'ба ручной голубь; ср.: хару́в, хару́й, хару́л	(мн. -тIа)	Jacob Lvovski	adjective	Dzhidalaev, Magomedova, Khalilov 2022		прирученный; харуб зен прирученный медведь; харуй ил'ба ручной голубь; ср.: хару́в, хару́й, хару́л	ручной;		
Khwarshi	khva1239	9676	14405	ХА́РХ/А	χ-'a-r-χ-a	III (-а́, -а́ба, -аза́) откос; обрыв; зийе хархазахъа шундел мекьи корова скатилась по обрыву вниз; хархазахъайа мехейобо не ходите по откосу	III (-а́, -а́ба, -аза́)	Jacob Lvovski	noun	Dzhidalaev, Magomedova, Khalilov 2022		обрыв; зийе хархазахъа шундел мекьи корова скатилась по обрыву вниз; хархазахъайа мехейобо не ходите по откосу	откос;	III	
Khwarshi	khva1239	9677	14406	ХАРЫ́ДДУ	χ-a-r-'ɨ-d-d-u	(мн. -тIа) прич. распоротый; харыдду мачи распоротая обувь; харыдду гид распоротая рубашка (или платье); харыдду кулу распоротый рукав; хварш. харойда	(мн. -тIа)	Jacob Lvovski	adjective	Dzhidalaev, Magomedova, Khalilov 2022		харыдду мачи распоротая обувь; харыдду гид распоротая рубашка (или платье); харыдду кулу распоротый рукав; хварш. харойда	прич. распоротый;		хваршинский
Khwarshi	khva1239	9678	14407	ХАРЫ́ДНУ	χ-a-r-'ɨ-d-n-u	1 масд. от гл. харда́ 2. разъединение (сшитого)		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			разъединение (сшитого)		
Khwarshi	khva1239	9679	14408	ХАРЫ́ЛЪНУ	χ-a-r-'ɨ-ɬ-n-u	1. масд. от гл. харлъа́ 2. привыкание, приручение		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			масд. от гл. харлъа́		
Khwarshi	khva1239	9679	14409	ХАРЫ́ЛЪНУ	χ-a-r-'ɨ-ɬ-n-u	1. масд. от гл. харлъа́ 2. привыкание, приручение		Jacob Lvovski	masdar	Dzhidalaev, Magomedova, Khalilov 2022			привыкание, приручение		
Khwarshi	khva1239	9680	14410	ХАСА́Б	χ-a-s-'a-b	IV (-и́) 1) убой скота; хасаб лийа совершать про́ысловый убой скота 2) торговля мясо́	IV (-и́)	Jacob Lvovski	noun	Dzhidalaev, Magomedova, Khalilov 2022			убой скота;		
Khwarshi	khva1239	9680	14411	ХАСА́Б	χ-a-s-'a-b	IV (-и́) 1) убой скота; хасаб лийа совершать про́ысловый убой скота 2) торговля мясо́	IV (-и́)	Jacob Lvovski	noun	Dzhidalaev, Magomedova, Khalilov 2022			торговля мясо́		
Khwarshi	khva1239	9681	14412	ХАСИЙА́Т	χ-a-s-i-j-'a-tʰ	III (-и́, -ба, -за́) характер; свойство; черта; нрав; берцинаб хасийат благой нрав; красивый характер (черта); см. так же гIа́а́л-хасийа́т	III (-и́, -ба, -за́)	Jacob Lvovski	noun	Dzhidalaev, Magomedova, Khalilov 2022		свойство; черта; нрав; берцинаб хасийат благой нрав; красивый характер (черта); см. так же гIа́а́л-хасийа́т	характер;	III	
Khwarshi	khva1239	9682	14413	ХА́ССАБ	χ-'a-s-s-a-b	(мн. -тIа) 1) личный, собственный, персональный 2) отдельный; специальный; хассар анхъ отдельный до́; отдельная ко́ната; хассаб мокIо собственное место б) специальное место 3) присущий; хассаб гIа́ал присущий (е́у) характер; ср.: хассав, хассай, хассар	(мн. -тIа)	Jacob Lvovski	adjective	Dzhidalaev, Magomedova, Khalilov 2022			личный, собственный, персональный		
Khwarshi	khva1239	9682	14414	ХА́ССАБ	χ-'a-s-s-a-b	(мн. -тIа) 1) личный, собственный, персональный 2) отдельный; специальный; хассар анхъ отдельный до́; отдельная ко́ната; хассаб мокIо собственное место б) специальное место 3) присущий; хассаб гIа́ал присущий (е́у) характер; ср.: хассав, хассай, хассар	(мн. -тIа)	Jacob Lvovski	adjective	Dzhidalaev, Magomedova, Khalilov 2022			отдельный;		
Khwarshi	khva1239	9682	14415	ХА́ССАБ	χ-'a-s-s-a-b	(мн. -тIа) 1) личный, собственный, персональный 2) отдельный; специальный; хассар анхъ отдельный до́; отдельная ко́ната; хассаб мокIо собственное место б) специальное место 3) присущий; хассаб гIа́ал присущий (е́у) характер; ср.: хассав, хассай, хассар	(мн. -тIа)	Jacob Lvovski	adjective	Dzhidalaev, Magomedova, Khalilov 2022			присущий;		
Khwarshi	khva1239	9683	14416	ХАТI	χ-a-t’	III (-и́, -ба, -за́) метка, линия  (чернила́и на бревне для стругания или распиловке); хатI бекIва на́етить (начертить) линию для разравнивания (распиловки)	III (-и́, -ба, -за́)	Jacob Lvovski	noun	Dzhidalaev, Magomedova, Khalilov 2022		хатI бекIва на́етить (начертить) линию для разравнивания (распиловки)	метка, линия  (чернила́и на бревне для стругания или распиловке);	III	
